Fold,Iteration,Test_AUC,Best_params,Best_epoch
Fold_2,57,0.6290073903206799,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",16
Fold_2,58,0.725442564338993,"{'nz': 256, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",28
Fold_2,59,0.7863043587778568,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",80
Fold_3,60,0.6058551994821737,"{'nz': 256, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",29
Fold_3,61,0.6071120577791483,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",18
Fold_3,62,0.6095013174647277,"{'nz': 128, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",19
Fold_3,63,0.7613318377640654,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",59
Fold_3,64,0.6157005385881297,"{'nz': 256, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",79
Fold_3,65,0.6180841879806914,"{'nz': 100, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",45
Fold_3,66,0.6042712649187996,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",47
Fold_3,67,0.7890172598565597,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",87
Fold_3,68,0.7131718612128003,"{'nz': 256, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",70
Fold_3,69,0.5868230246425441,"{'nz': 100, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",10
Fold_3,70,0.7711045102176031,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",77
Fold_3,71,0.6072812443706244,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",18
Fold_3,72,0.7691885379042083,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",96
Fold_3,73,0.6154172378733708,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",22
Fold_3,74,0.7308848920533826,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",41
Fold_3,75,0.7514836362637128,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",81
Fold_3,76,0.5929429001932689,"{'nz': 256, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",15
Fold_3,77,0.6017028956745023,"{'nz': 100, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",30
Fold_3,78,0.6139486768868141,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",55
Fold_3,79,0.7558492075365699,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",62
Fold_4,80,0.8026354637689567,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",105
Fold_4,81,0.6117341377552111,"{'nz': 128, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",46
Fold_4,82,0.6143886841534792,"{'nz': 100, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",46
Fold_4,83,0.615044096139813,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",29
Fold_4,84,0.6182238346619933,"{'nz': 256, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",77
Fold_4,85,0.7712942297182183,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",71
Fold_4,86,0.7566301832237736,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",40
Fold_4,87,0.7835103946898385,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",66
Fold_4,88,0.7823399425383866,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",68
Fold_4,89,0.7777021766410298,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",180
Fold_4,90,0.6145766480521978,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",29
Fold_4,91,0.5874154639521498,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",10
Fold_4,92,0.8048051587216776,"{'nz': 100, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",113
Fold_4,93,0.619460923355001,"{'nz': 100, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",53
Fold_4,94,0.5953071234691915,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",11
Fold_4,95,0.5916189092063764,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",28
Fold_4,96,0.5986050597973271,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",30
Fold_4,97,0.6124367601664615,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",50
Fold_4,98,0.5922926786821079,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",19
Fold_4,99,0.6022738479435031,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",12
Fold_5,100,0.7860536526224233,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",84
Fold_5,101,0.6153967120527783,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",68
Fold_5,102,0.5901447616500105,"{'nz': 256, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",33
Fold_5,103,0.7794283749994848,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",131
Fold_5,104,0.5840945778352655,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",11
Fold_5,105,0.7807620414727103,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",92
Fold_5,106,0.6030996590583438,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",48
Fold_5,107,0.6017504195929007,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",23
Fold_5,108,0.7529612350054604,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",67
Fold_5,109,0.7577343952892616,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",109
Fold_5,110,0.5802820192552414,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",15
Fold_5,111,0.6009406621666826,"{'nz': 128, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [128, 14]}",53
Fold_5,112,0.5927823990377723,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",26
